,city,country,emissions,inventory_type,year
1455,"City of Evanston, IL, United States",United States,2982.0,Government operations inventory,2011
1456,"City of Evanston, IL, United States",United States,2823.0,Government operations inventory,2012
1457,"City of Evanston, IL, United States",United States,2902.0,Government operations inventory,2013
1458,"City of Evanston, IL, United States",United States,2966.0,Government operations inventory,2014
1459,"City of Flagstaff, AZ, United States",United States,1667566.0,Community inventories,2005
1460,"City of Flagstaff, AZ, United States",United States,1268261.0,Community inventories,2009
1461,"City of Flagstaff, AZ, United States",United States,1119076.0,Community inventories,2010
1462,"City of Flagstaff, AZ, United States",United States,1190809.0,Community inventories,2012
1463,"City of Flagstaff, AZ, United States",United States,8571.0,Government operations inventory,2005
1464,"City of Flagstaff, AZ, United States",United States,12487.0,Government operations inventory,2009
1465,"City of Flagstaff, AZ, United States",United States,9651.0,Government operations inventory,2010
1466,"City of Flagstaff, AZ, United States",United States,7697.0,Government operations inventory,2011
1467,"City of Flagstaff, AZ, United States",United States,7977.0,Government operations inventory,
1468,"City of Flint, MI, United States",United States,0.0,Government operations inventory,2013
1469,"City of Fort Collins, CO, United States",United States,2103201.0,Community inventories,2015
1470,"City of Fort Collins, CO, United States",United States,2042410.0,Community inventories,2016
1471,"City of Fort Collins, CO, United States",United States,2055587.0,Community inventories,2016
1472,"City of Fremont, CA, United States",United States,1863221.0,Community inventories,2005
1473,"City of Fremont, CA, United States",United States,3280.0,Government operations inventory,2005
1474,"City of Grand Rapids, MI, United States",United States,2015648.0,Community inventories,2009
1475,"City of Grand Rapids, MI, United States",United States,7147.0,Government operations inventory,2009
1476,"City of Hawthorne, CA, United States",United States,412510.0,Community inventories,2007
1477,"City of Hawthorne, CA, United States",United States,1288.0,Government operations inventory,2007
1478,"City of Hillsboro, OR, United States",United States,2440.0,Government operations inventory,2007
1479,"City of Hillsboro, OR, United States",United States,1992.0,Government operations inventory,2008
1480,"City of Hillsboro, OR, United States",United States,2174.0,Government operations inventory,2009
1481,"City of Houston, TX, United States",United States,91639.0,Government operations inventory,2005
1482,"City of Houston, TX, United States",United States,89439.0,Government operations inventory,2010
1483,"City of Keene, NH, United States",United States,418566.0,Community inventories,2008
1484,"City of Keene, NH, United States",United States,1640.0,Government operations inventory,2008
1485,"City of Knoxville, TN, United States",United States,4214983.0,Community inventories,2005
1486,"City of Knoxville, TN, United States",United States,30829.0,Government operations inventory,2005
1487,"City of Las Cruces, NM, United States",United States,17039.0,Government operations inventory,2013
1488,"City of Las Vegas, NV, United States",United States,27803600.0,Community inventories,2011
1489,"City of Las Vegas, NV, United States",United States,94803102.0,Community inventories,2012
1490,"City of Las Vegas, NV, United States",United States,39892.0,Government operations inventory,2011
1491,"City of Las Vegas, NV, United States",United States,0.0,Government operations inventory,2012
1492,"City of Los Altos, CA, United States",United States,355.0,Government operations inventory,2005
1493,"City of Manhattan Beach, CA, United States",United States,338698.0,Community inventories,2005
1494,"City of Manhattan Beach, CA, United States",United States,332020.0,Community inventories,2007
1495,"City of Manhattan Beach, CA, United States",United States,295671.0,Community inventories,2012
1496,"City of Manhattan Beach, CA, United States",United States,2551.0,Government operations inventory,2005
1497,"City of Manhattan Beach, CA, United States",United States,1823.0,Government operations inventory,2007
1498,"City of Martinez, CA, United States",United States,521719.0,Community inventories,2005
1499,"City of Martinez, CA, United States",United States,2088.0,Government operations inventory,2005
1500,"City of Miami Beach, FL, United States",United States,1117845.0,Community inventories,2014
1501,"City of Miami Beach, FL, United States",United States,1223848.0,Community inventories,2014
1502,"City of Miami Beach, FL, United States",United States,0.0,Government operations inventory,2014
1503,"City of Miami, FL, United States",United States,4704593.0,Community inventories,2006
1504,"City of Miami, FL, United States",United States,22674.0,Government operations inventory,2007
1505,"City of Minneapolis, MN, United States",United States,5816425.0,Community inventories,2006
1506,"City of Minneapolis, MN, United States",United States,5879301.0,Community inventories,2007
1507,"City of Minneapolis, MN, United States",United States,5704355.0,Community inventories,2008
1508,"City of Minneapolis, MN, United States",United States,5275337.0,Community inventories,2009
1509,"City of Minneapolis, MN, United States",United States,5095765.0,Community inventories,2010
1510,"City of Minneapolis, MN, United States",United States,5353548.0,Community inventories,2011
1511,"City of Minneapolis, MN, United States",United States,4965659.0,Community inventories,2012
1512,"City of Minneapolis, MN, United States",United States,0.0,Government operations inventory,2014
1513,"City of North Little Rock, AR, United States",United States,1038747.0,Community inventories,2008
1514,"City of North Little Rock, AR, United States",United States,4402.13,Government operations inventory,2008
1515,"City of Oakland, CA, United States",United States,1235265.0,Community inventories,2005
1516,"City of Oakland, CA, United States",United States,2545920.0,Community inventories,2013
1517,"City of Olympia, WA, United States",United States,543888.0,Community inventories,2010
1518,"City of Olympia, WA, United States",United States,618898.0,Community inventories,2010
1519,"City of Olympia, WA, United States",United States,557309.0,Community inventories,2011
1520,"City of Olympia, WA, United States",United States,488993.0,Community inventories,2012
1521,"City of Olympia, WA, United States",United States,388565.0,Community inventories,2013
1522,"City of Olympia, WA, United States",United States,485041.0,Community inventories,2013
1523,"City of Philadelphia, PA, United States",United States,17584791.0,Community inventories,2010
1524,"City of Philadelphia, PA, United States",United States,208503.0,Government operations inventory,2010
1525,"City of Portland, OR, United States",United States,8549827.0,Community inventories,1990
1526,"City of Portland, OR, United States",United States,9135411.0,Community inventories,1995
1527,"City of Portland, OR, United States",United States,9520456.0,Community inventories,1999
1528,"City of Portland, OR, United States",United States,9872228.0,Community inventories,2000
1529,"City of Portland, OR, United States",United States,8318465.0,Community inventories,2005
1530,"City of Portland, OR, United States",United States,8558015.0,Community inventories,2006
1531,"City of Portland, OR, United States",United States,8386247.0,Community inventories,2007
1532,"City of Portland, OR, United States",United States,8121788.0,Community inventories,2008
1533,"City of Portland, OR, United States",United States,7890029.0,Community inventories,2009
1534,"City of Portland, OR, United States",United States,7767916.0,Community inventories,2010
1535,"City of Portland, OR, United States",United States,78991033.0,Community inventories,2011
1536,"City of Portland, OR, United States",United States,76134660.0,Community inventories,2012
1537,"City of Portland, OR, United States",United States,76363875.0,Community inventories,2013
1538,"City of Richmond, VA, United States",United States,3377616.0,Community inventories,2008
1539,"City of Richmond, VA, United States",United States,3188954.0,Community inventories,2013
1540,"City of Richmond, VA, United States",United States,91422.0,Government operations inventory,2008
1541,"City of Richmond, VA, United States",United States,43825.0,Government operations inventory,2013
1542,"City of Rock Hill, SC, United States",United States,5599.0,Government operations inventory,2005
1543,"City of San Rafael, CA, United States",United States,237120.0,Community inventories,2010
1544,"City of San Rafael, CA, United States",United States,864.0,Government operations inventory,2010
1545,"City of Santa Barbara, CA, United States",United States,538590.0454,Community inventories,2015
1546,"City of Santa Fe, NM, United States",United States,1088140.0,Community inventories,2015
1547,"City of Santa Fe, NM, United States",United States,1949505.0,Community inventories,2015
1548,"City of Santa Monica, CA, United States",United States,1110315.0,Community inventories,2015
1549,"City of Santa Monica, CA, United States",United States,16416.0,Government operations inventory,1990
1550,"City of Santa Monica, CA, United States",United States,0.0,Government operations inventory,2015
1551,"City of Seattle, WA, United States",United States,7041574.0,Community inventories,2008
1552,"City of Seattle, WA, United States",United States,6132000.0,Community inventories,2012
1553,"City of Seattle, WA, United States",United States,36300.0,Government operations inventory,2010
1554,"City of Southfield, MI, United States",United States,4531.0,Government operations inventory,2008
1555,"City of Sunnyvale, CA, United States",United States,1266570.0,Community inventories,2008
1556,"City of Tacoma, WA, United States",United States,1681564.0,Community inventories,2005
1557,"City of Tacoma, WA, United States",United States,1558715.0,Community inventories,2012
1558,"City of Tacoma, WA, United States",United States,36641.0,Government operations inventory,2005
1559,"City of Tacoma, WA, United States",United States,35071.0,Government operations inventory,2012
1560,"City of Tucson, AZ, United States",United States,7252776.0,Community inventories,2005
1561,"City of Tucson, AZ, United States",United States,7286349.0,Community inventories,2006
1562,"City of Tucson, AZ, United States",United States,7560728.0,Community inventories,2007
1563,"City of Tucson, AZ, United States",United States,7289722.0,Community inventories,2008
1564,"City of Tucson, AZ, United States",United States,16690.0,Government operations inventory,2005
1565,"City of Tucson, AZ, United States",United States,18501.0,Government operations inventory,2006
1566,"City of Tucson, AZ, United States",United States,17750.0,Government operations inventory,2007
1567,"City of Tucson, AZ, United States",United States,20247.0,Government operations inventory,2008
1568,"City of University City, MO, United States",United States,2156.0,Government operations inventory,2005
1569,"City of Urbana, IL, United States",United States,447535.0,Community inventories,2015
1570,"City of Urbana, IL, United States",United States,455485.0,Community inventories,2015
1571,"City of Urbana, IL, United States",United States,1088.0,Government operations inventory,2014
1572,"City of Urbana, IL, United States",United States,2032605.0,Government operations inventory,2017
1573,"City of Waukesha, WI, United States",United States,0.0,Government operations inventory,2010
1574,"City of West Palm Beach, FL, United States",United States,1484767.0,Community inventories,2013
1575,"City of West Palm Beach, FL, United States",United States,4206494.0,Community inventories,2013
1576,"County of Lexington-Fayette, KY, United States",United States,6574968.0,Community inventories,2011
1577,"Cuyahoga County, OH, United States",United States,24313210.79,Community inventories,2016
1578,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,22180577.0,Community inventories,2005
1579,"Metropolitan Government of Nashville and Davidson County, TN, United States",United States,197768.0,Government operations inventory,2005
1580,"Miami-Dade County, FL, United States",United States,34756803.0,Community inventories,2013
1581,"Miami-Dade County, FL, United States",United States,39883335.0,Community inventories,2015
1582,"Santa Cruz County, CA, United States",United States,791278.0,Community inventories,2009
1583,"Santa Cruz County, CA, United States",United States,22008.0,Government operations inventory,2009
1584,"Township of Hamilton, NJ, United States",United States,1582941.0,Community inventories,2008
1585,"Township of Hamilton, NJ, United States",United States,6340.0,Government operations inventory,1990
1586,"Township of Hamilton, NJ, United States",United States,6590.0,Government operations inventory,2007
1587,"Village of Pinecrest, FL, United States",United States,256415.0,Community inventories,2010
1588,"Village of Pinecrest, FL, United States",United States,273819.0,Community inventories,2012
1589,"Chacao Municipality, Venezuela",Venezuela,237403.0,Community inventories,2013
1590,"Chacao Municipality, Venezuela",Venezuela,690.0,Government operations inventory,2013
