,actions_nr,city,city_profile_url,commitments_nr,country,performance_nr,state
469,4,Nyarugenge District Government,http://carbonn.org/city_profiles/Nyarugenge_District_Government&text=Nyarugenge%20District%20Government%20on%20Carbonn%20Climate%20Registry,0,Rwanda,0,
470,30,Government of Singapore,http://carbonn.org/city_profiles/Government_of_Singapore&text=Government%20of%20Singapore%20on%20Carbonn%20Climate%20Registry,6,Singapore,3,
471,10,Buffalo City Metropolitan Municipality,http://carbonn.org/city_profiles/Buffalo_City_Metropolitan_Municipality&text=Buffalo%20City%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,4,South Africa,2,
472,26,Cape Town Metropolitan Municipality,http://carbonn.org/city_profiles/Cape_Town_Metropolitan_Municipality&text=Cape%20Town%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,21,South Africa,5,
473,22,City of Johannesburg Metropolitan Municipality,http://carbonn.org/city_profiles/City_of_Johannesburg_Metropolitan_Municipality&text=City%20of%20Johannesburg%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,7,South Africa,3,
474,20,Ekurhuleni Metropolitan Municipality,http://carbonn.org/city_profiles/Ekurhuleni_Metropolitan_Municipality&text=Ekurhuleni%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,6,South Africa,3,
475,12,George Local Municipality,http://carbonn.org/city_profiles/George_Local_Municipality&text=George%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,0,
476,22,KwaDukuza Local Municipality,http://carbonn.org/city_profiles/KwaDukuza_Local_Municipality&text=KwaDukuza%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,3,South Africa,2,
477,4,Mbombela Local Municipality,http://carbonn.org/city_profiles/Mbombela_Local_Municipality&text=Mbombela%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,0,
478,4,Mogale City Local Municipality,http://carbonn.org/city_profiles/Mogale_City_Local_Municipality&text=Mogale%20City%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,0,
479,18,Msunduzi Local Municipality,http://carbonn.org/city_profiles/Msunduzi_Local_Municipality&text=Msunduzi%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,6,South Africa,1,
480,17,Nelson Mandela Bay Metropolitan Municipality,http://carbonn.org/city_profiles/Nelson_Mandela_Bay_Metropolitan_Municipality&text=Nelson%20Mandela%20Bay%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,9,South Africa,3,
481,3,Sol Plaatje Local Municipality,http://carbonn.org/city_profiles/Sol_Plaatje_Local_Municipality&text=Sol%20Plaatje%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,0,
482,5,Steve Tshwete Local Municipality,http://carbonn.org/city_profiles/Steve_Tshwete_Local_Municipality&text=Steve%20Tshwete%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,2,
483,24,Tshwane Metropolitan Municipality,http://carbonn.org/city_profiles/Tshwane_Metropolitan_Municipality&text=Tshwane%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,9,South Africa,5,
484,72,eThekwini Metropolitan Municipality,http://carbonn.org/city_profiles/eThekwini_Metropolitan_Municipality&text=eThekwini%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,13,South Africa,11,
485,1,uMhlathuze Local Municipality,http://carbonn.org/city_profiles/uMhlathuze_Local_Municipality&text=uMhlathuze%20Local%20Municipality%20on%20Carbonn%20Climate%20Registry,0,South Africa,0,
486,8,Municipality of A Coruña,http://carbonn.org/city_profiles/Municipality_of_A_Coru%C3%B1a&text=Municipality%20of%20A%20Coru%C3%B1a%20on%20Carbonn%20Climate%20Registry,3,Spain,2,
487,10,Municipality of Amurrio,http://carbonn.org/city_profiles/Municipality_of_Amurrio&text=Municipality%20of%20Amurrio%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
488,10,Municipality of Areatza,http://carbonn.org/city_profiles/Municipality_of_Areatza&text=Municipality%20of%20Areatza%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
489,10,Municipality of Balmaseda,http://carbonn.org/city_profiles/Municipality_of_Balmaseda&text=Municipality%20of%20Balmaseda%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
490,7,Municipality of Barcelona,http://carbonn.org/city_profiles/Municipality_of_Barcelona&text=Municipality%20of%20Barcelona%20on%20Carbonn%20Climate%20Registry,3,Spain,1,
491,10,Municipality of Bilbao,http://carbonn.org/city_profiles/Municipality_of_Bilbao&text=Municipality%20of%20Bilbao%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
492,33,Municipality of Córdoba,http://carbonn.org/city_profiles/Municipality_of_C%C3%B3rdoba&text=Municipality%20of%20C%C3%B3rdoba%20on%20Carbonn%20Climate%20Registry,1,Spain,2,
493,10,Municipality of Donostia/San Sebastián,http://carbonn.org/city_profiles/Municipality_of_Donostia%2FSan_Sebasti%C3%A1n&text=Municipality%20of%20Donostia/San%20Sebasti%C3%A1n%20on%20Carbonn%20Climate%20Registry,3,Spain,2,
494,10,Municipality of Durango,http://carbonn.org/city_profiles/Municipality_of_Durango&text=Municipality%20of%20Durango%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
495,10,Municipality of Errenteria,http://carbonn.org/city_profiles/Municipality_of_Errenteria&text=Municipality%20of%20Errenteria%20on%20Carbonn%20Climate%20Registry,3,Spain,2,
496,10,Municipality of Granada,http://carbonn.org/city_profiles/Municipality_of_Granada&text=Municipality%20of%20Granada%20on%20Carbonn%20Climate%20Registry,4,Spain,2,
497,10,Municipality of Legazpi,http://carbonn.org/city_profiles/Municipality_of_Legazpi&text=Municipality%20of%20Legazpi%20on%20Carbonn%20Climate%20Registry,1,Spain,2,
498,5,Municipality of Madrid,http://carbonn.org/city_profiles/Municipality_of_Madrid&text=Municipality%20of%20Madrid%20on%20Carbonn%20Climate%20Registry,4,Spain,2,
499,19,Municipality of Murcia,http://carbonn.org/city_profiles/Municipality_of_Murcia&text=Municipality%20of%20Murcia%20on%20Carbonn%20Climate%20Registry,3,Spain,1,
500,6,Municipality of Málaga,http://carbonn.org/city_profiles/Municipality_of_M%C3%A1laga&text=Municipality%20of%20M%C3%A1laga%20on%20Carbonn%20Climate%20Registry,0,Spain,0,
501,3,Municipality of Palma,http://carbonn.org/city_profiles/Municipality_of_Palma&text=Municipality%20of%20Palma%20on%20Carbonn%20Climate%20Registry,4,Spain,2,
502,4,Municipality of Soria,http://carbonn.org/city_profiles/Municipality_of_Soria&text=Municipality%20of%20Soria%20on%20Carbonn%20Climate%20Registry,1,Spain,1,
503,10,Municipality of Tolosa,http://carbonn.org/city_profiles/Municipality_of_Tolosa&text=Municipality%20of%20Tolosa%20on%20Carbonn%20Climate%20Registry,6,Spain,2,
504,1,Municipality of Torrejón de Ardoz,http://carbonn.org/city_profiles/Municipality_of_Torrej%C3%B3n_de_Ardoz&text=Municipality%20of%20Torrej%C3%B3n%20de%20Ardoz%20on%20Carbonn%20Climate%20Registry,1,Spain,0,
505,1,Municipality of Valencia,http://carbonn.org/city_profiles/Municipality_of_Valencia&text=Municipality%20of%20Valencia%20on%20Carbonn%20Climate%20Registry,2,Spain,0,
506,10,Municipality of Vitoria-Gasteiz,http://carbonn.org/city_profiles/Municipality_of_Vitoria-Gasteiz&text=Municipality%20of%20Vitoria-Gasteiz%20on%20Carbonn%20Climate%20Registry,6,Spain,0,
507,6,Provincial Government of Barcelona,http://carbonn.org/city_profiles/Provincial_Government_of_Barcelona&text=Provincial%20Government%20of%20Barcelona%20on%20Carbonn%20Climate%20Registry,0,Spain,0,
508,69,City of Gothenburg,http://carbonn.org/city_profiles/City_of_Gothenburg&text=City%20of%20Gothenburg%20on%20Carbonn%20Climate%20Registry,6,Sweden,2,
509,19,City of Malmö,http://carbonn.org/city_profiles/City_of_Malm%C3%B6&text=City%20of%20Malm%C3%B6%20on%20Carbonn%20Climate%20Registry,9,Sweden,7,
510,85,City of Stockholm,http://carbonn.org/city_profiles/City_of_Stockholm&text=City%20of%20Stockholm%20on%20Carbonn%20Climate%20Registry,8,Sweden,9,
511,59,Eskilstuna Municipality,http://carbonn.org/city_profiles/Eskilstuna_Municipality&text=Eskilstuna%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Sweden,2,
512,12,Gävle Municipality,http://carbonn.org/city_profiles/G%C3%A4vle_Municipality&text=G%C3%A4vle%20Municipality%20on%20Carbonn%20Climate%20Registry,5,Sweden,2,
513,10,Haninge Municipality,http://carbonn.org/city_profiles/Haninge_Municipality&text=Haninge%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Sweden,1,
514,1,Helsingborg Municipality,http://carbonn.org/city_profiles/Helsingborg_Municipality&text=Helsingborg%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Sweden,0,
515,42,Huddinge Municipality,http://carbonn.org/city_profiles/Huddinge_Municipality&text=Huddinge%20Municipality%20on%20Carbonn%20Climate%20Registry,4,Sweden,2,
516,17,Karlstad Municipality,http://carbonn.org/city_profiles/Karlstad_Municipality&text=Karlstad%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Sweden,1,
517,32,Kristianstad Municipality,http://carbonn.org/city_profiles/Kristianstad_Municipality&text=Kristianstad%20Municipality%20on%20Carbonn%20Climate%20Registry,12,Sweden,4,
518,36,Lund Municipality,http://carbonn.org/city_profiles/Lund_Municipality&text=Lund%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Sweden,3,
519,1,Piteå Municipality,http://carbonn.org/city_profiles/Pite%C3%A5_Municipality&text=Pite%C3%A5%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Sweden,0,
520,0,Sigtuna Municipality,http://carbonn.org/city_profiles/Sigtuna_Municipality&text=Sigtuna%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Sweden,0,
521,26,Sollentuna Municipality,http://carbonn.org/city_profiles/Sollentuna_Municipality&text=Sollentuna%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Sweden,2,
522,12,Säffle Municipality,http://carbonn.org/city_profiles/S%C3%A4ffle_Municipality&text=S%C3%A4ffle%20Municipality%20on%20Carbonn%20Climate%20Registry,4,Sweden,14,
523,8,Södertälje Municipality,http://carbonn.org/city_profiles/S%C3%B6dert%C3%A4lje_Municipality&text=S%C3%B6dert%C3%A4lje%20Municipality%20on%20Carbonn%20Climate%20Registry,10,Sweden,0,
524,3,Trollhättan Municipality,http://carbonn.org/city_profiles/Trollh%C3%A4ttan_Municipality&text=Trollh%C3%A4ttan%20Municipality%20on%20Carbonn%20Climate%20Registry,4,Sweden,1,
525,14,Täby Municipality,http://carbonn.org/city_profiles/T%C3%A4by_Municipality&text=T%C3%A4by%20Municipality%20on%20Carbonn%20Climate%20Registry,12,Sweden,2,
526,89,Umeå Municipality,http://carbonn.org/city_profiles/Ume%C3%A5_Municipality&text=Ume%C3%A5%20Municipality%20on%20Carbonn%20Climate%20Registry,8,Sweden,11,
527,21,Upplands Väsby Municipality,http://carbonn.org/city_profiles/Upplands_V%C3%A4sby_Municipality&text=Upplands%20V%C3%A4sby%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Sweden,2,
528,69,Uppsala Municipality,http://carbonn.org/city_profiles/Uppsala_Municipality&text=Uppsala%20Municipality%20on%20Carbonn%20Climate%20Registry,14,Sweden,15,
529,78,Västerås Municipality,http://carbonn.org/city_profiles/V%C3%A4ster%C3%A5s_Municipality&text=V%C3%A4ster%C3%A5s%20Municipality%20on%20Carbonn%20Climate%20Registry,9,Sweden,11,
530,16,Växjö Municipality,http://carbonn.org/city_profiles/V%C3%A4xj%C3%B6_Municipality&text=V%C3%A4xj%C3%B6%20Municipality%20on%20Carbonn%20Climate%20Registry,8,Sweden,15,
531,33,Vårgårda Municipality,http://carbonn.org/city_profiles/V%C3%A5rg%C3%A5rda_Municipality&text=V%C3%A5rg%C3%A5rda%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Sweden,10,
532,19,Örebro Municipality,http://carbonn.org/city_profiles/%C3%96rebro_Municipality&text=%C3%96rebro%20Municipality%20on%20Carbonn%20Climate%20Registry,8,Sweden,5,
533,55,Östersund Municipality,http://carbonn.org/city_profiles/%C3%96stersund_Municipality&text=%C3%96stersund%20Municipality%20on%20Carbonn%20Climate%20Registry,9,Sweden,9,
534,6,Arusha City Council,http://carbonn.org/city_profiles/Arusha_City_Council&text=Arusha%20City%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
535,2,Bagamoyo District Council,http://carbonn.org/city_profiles/Bagamoyo_District_Council&text=Bagamoyo%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
536,2,Buhigwe District Council,http://carbonn.org/city_profiles/Buhigwe_District_Council&text=Buhigwe%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
537,3,Bukoba District Council,http://carbonn.org/city_profiles/Bukoba_District_Council&text=Bukoba%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
538,3,Bukombe District Council,http://carbonn.org/city_profiles/Bukombe_District_Council&text=Bukombe%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
539,10,Dar Es Salaam City Council,http://carbonn.org/city_profiles/Dar_Es_Salaam_City_Council&text=Dar%20Es%20Salaam%20City%20Council%20on%20Carbonn%20Climate%20Registry,2,Tanzania,0,
540,2,Gairo District Council,http://carbonn.org/city_profiles/Gairo_District_Council&text=Gairo%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
541,3,Ikungi District Council,http://carbonn.org/city_profiles/Ikungi_District_Council&text=Ikungi%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
542,1,Ilala District Council,http://carbonn.org/city_profiles/Ilala_District_Council&text=Ilala%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
543,3,Ileje District Council,http://carbonn.org/city_profiles/Ileje_District_Council&text=Ileje%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
544,3,Iramba District Council,http://carbonn.org/city_profiles/Iramba_District_Council&text=Iramba%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
545,3,Kinondoni Municipal Council,http://carbonn.org/city_profiles/Kinondoni_Municipal_Council&text=Kinondoni%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
546,1,Kisarawe District Council,http://carbonn.org/city_profiles/Kisarawe_District_Council&text=Kisarawe%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
547,2,Kiteto District Council,http://carbonn.org/city_profiles/Kiteto_District_Council&text=Kiteto%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
548,1,Kongwa District Council,http://carbonn.org/city_profiles/Kongwa_District_Council&text=Kongwa%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
549,1,Kyela District Council,http://carbonn.org/city_profiles/Kyela_District_Council&text=Kyela%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
550,3,Lindi Municipal Council,http://carbonn.org/city_profiles/Lindi_Municipal_Council&text=Lindi%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
551,2,Magu District Council,http://carbonn.org/city_profiles/Magu_District_Council&text=Magu%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
552,3,Manyoni District Council,http://carbonn.org/city_profiles/Manyoni_District_Council&text=Manyoni%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
553,2,Masasi Town Council,http://carbonn.org/city_profiles/Masasi_Town_Council&text=Masasi%20Town%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
554,2,Maswa District Council,http://carbonn.org/city_profiles/Maswa_District_Council&text=Maswa%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
555,2,Mbeya District Council,http://carbonn.org/city_profiles/Mbeya_District_Council&text=Mbeya%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
556,1,Mbozi District Council,http://carbonn.org/city_profiles/Mbozi_District_Council&text=Mbozi%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
557,1,Mkalama District Council,http://carbonn.org/city_profiles/Mkalama_District_Council&text=Mkalama%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
558,2,Mkuranga District Council,http://carbonn.org/city_profiles/Mkuranga_District_Council&text=Mkuranga%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
559,2,Monduli District Council,http://carbonn.org/city_profiles/Monduli_District_Council&text=Monduli%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
560,1,Morogoro Municipal Council,http://carbonn.org/city_profiles/Morogoro_Municipal_Council&text=Morogoro%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
561,8,Moshi Municipal Council,http://carbonn.org/city_profiles/Moshi_Municipal_Council&text=Moshi%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,11,Tanzania,2,
562,1,Mpwapwa District Council,http://carbonn.org/city_profiles/Mpwapwa_District_Council&text=Mpwapwa%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
563,1,Mtwara Municipal Council,http://carbonn.org/city_profiles/Mtwara_Municipal_Council&text=Mtwara%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
564,2,Musoma District Council,http://carbonn.org/city_profiles/Musoma_District_Council&text=Musoma%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
565,2,Nkasi District Council,http://carbonn.org/city_profiles/Nkasi_District_Council&text=Nkasi%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
566,3,Shiyanga District Council,http://carbonn.org/city_profiles/Shiyanga_District_Council&text=Shiyanga%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
567,3,Siha District Council,http://carbonn.org/city_profiles/Siha_District_Council&text=Siha%20District%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
568,1,Tabora Municipal Council,http://carbonn.org/city_profiles/Tabora_Municipal_Council&text=Tabora%20Municipal%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
569,2,Ushetu Division Council,http://carbonn.org/city_profiles/Ushetu_Division_Council&text=Ushetu%20Division%20Council%20on%20Carbonn%20Climate%20Registry,0,Tanzania,0,
570,1,Bangchak Sub District Municipality,http://carbonn.org/city_profiles/Bangchak_Sub_District_Municipality&text=Bangchak%20Sub%20District%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
571,6,Bangkok Metropolitan Administration,http://carbonn.org/city_profiles/Bangkok_Metropolitan_Administration&text=Bangkok%20Metropolitan%20Administration%20on%20Carbonn%20Climate%20Registry,0,Thailand,0,
572,4,Chiang Mai City Municipality,http://carbonn.org/city_profiles/Chiang_Mai_City_Municipality&text=Chiang%20Mai%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,1,
573,19,Chiang Rai City Municipality,http://carbonn.org/city_profiles/Chiang_Rai_City_Municipality&text=Chiang%20Rai%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,7,Thailand,2,
574,1,Hat Siao Sub-District municipality,http://carbonn.org/city_profiles/Hat_Siao_Sub-District_municipality&text=Hat%20Siao%20Sub-District%20municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,2,
575,14,Hat Yai City Municipality,http://carbonn.org/city_profiles/Hat_Yai_City_Municipality&text=Hat%20Yai%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,13,Thailand,3,
576,9,Huai Khao Kam Municipality,http://carbonn.org/city_profiles/Huai_Khao_Kam_Municipality&text=Huai%20Khao%20Kam%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,3,
577,1,Kalangnakorn Town Municipality,http://carbonn.org/city_profiles/Kalangnakorn_Town_Municipality&text=Kalangnakorn%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
578,7,Khok Kruat Municipality,http://carbonn.org/city_profiles/Khok_Kruat_Municipality&text=Khok%20Kruat%20Municipality%20on%20Carbonn%20Climate%20Registry,5,Thailand,2,
579,8,Khon Kaen City Municipality,http://carbonn.org/city_profiles/Khon_Kaen_City_Municipality&text=Khon%20Kaen%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,1,
580,1,Khun Han Municipality,http://carbonn.org/city_profiles/Khun_Han_Municipality&text=Khun%20Han%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,1,
581,2,Klaeng Town Municipality,http://carbonn.org/city_profiles/Klaeng_Town_Municipality&text=Klaeng%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,0,Thailand,0,
582,7,Lampang City Municipality,http://carbonn.org/city_profiles/Lampang_City_Municipality&text=Lampang%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,2,
583,5,Mae Raeng Municipality,http://carbonn.org/city_profiles/Mae_Raeng_Municipality&text=Mae%20Raeng%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,1,
584,7,Map Ammarit Municipality,http://carbonn.org/city_profiles/Map_Ammarit_Municipality&text=Map%20Ammarit%20Municipality%20on%20Carbonn%20Climate%20Registry,15,Thailand,3,
585,3,Na Kaeo Municipality,http://carbonn.org/city_profiles/Na_Kaeo_Municipality&text=Na%20Kaeo%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,1,
586,3,Nang Lae Municipality,http://carbonn.org/city_profiles/Nang_Lae_Municipality&text=Nang%20Lae%20Municipality%20on%20Carbonn%20Climate%20Registry,4,Thailand,1,
587,5,Nong Samrong Town Municipality,http://carbonn.org/city_profiles/Nong_Samrong_Town_Municipality&text=Nong%20Samrong%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,1,
588,5,Nonthaburi City Municipality,http://carbonn.org/city_profiles/Nonthaburi_City_Municipality&text=Nonthaburi%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,10,Thailand,1,
589,1,Patong Municipality,http://carbonn.org/city_profiles/Patong_Municipality&text=Patong%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
590,6,Phanat Nikhom Town Municipality,http://carbonn.org/city_profiles/Phanat_Nikhom_Town_Municipality&text=Phanat%20Nikhom%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,3,
591,4,Phanom Sarakham Municipality,http://carbonn.org/city_profiles/Phanom_Sarakham_Municipality&text=Phanom%20Sarakham%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
592,11,Phuket City Municipality,http://carbonn.org/city_profiles/Phuket_City_Municipality&text=Phuket%20City%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
593,6,Pong Municipality,http://carbonn.org/city_profiles/Pong_Municipality&text=Pong%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,1,
594,1,Prix Municipality,http://carbonn.org/city_profiles/Prix_Municipality&text=Prix%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,2,
595,1,Ranong Town Municipality,http://carbonn.org/city_profiles/Ranong_Town_Municipality&text=Ranong%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,1,
596,4,Rong Kwang Municipality,http://carbonn.org/city_profiles/Rong_Kwang_Municipality&text=Rong%20Kwang%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,1,
597,4,Sikhio Town Municipality,http://carbonn.org/city_profiles/Sikhio_Town_Municipality&text=Sikhio%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,2,Thailand,1,
598,10,Sisaket Town Municipality,http://carbonn.org/city_profiles/Sisaket_Town_Municipality&text=Sisaket%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,5,Thailand,2,
599,5,Thung Song Town Municipality,http://carbonn.org/city_profiles/Thung_Song_Town_Municipality&text=Thung%20Song%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,2,
600,1,Ubonratchathani Municipality,http://carbonn.org/city_profiles/Ubonratchathani_Municipality&text=Ubonratchathani%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Thailand,2,
601,2,Umong Municipality,http://carbonn.org/city_profiles/Umong_Municipality&text=Umong%20Municipality%20on%20Carbonn%20Climate%20Registry,3,Thailand,0,
602,6,Yasothon Town Municipality,http://carbonn.org/city_profiles/Yasothon_Town_Municipality&text=Yasothon%20Town%20Municipality%20on%20Carbonn%20Climate%20Registry,4,Thailand,3,
603,1,City of Gaziantep,http://carbonn.org/city_profiles/City_of_Gaziantep&text=City%20of%20Gaziantep%20on%20Carbonn%20Climate%20Registry,0,Turkey,0,
604,11,Istanbul Metropolitan Municipality,http://carbonn.org/city_profiles/Istanbul_Metropolitan_Municipality&text=Istanbul%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,0,Turkey,3,
605,26,Izmir Metropolitan Municipality,http://carbonn.org/city_profiles/Izmir_Metropolitan_Municipality&text=Izmir%20Metropolitan%20Municipality%20on%20Carbonn%20Climate%20Registry,8,Turkey,5,
606,0,Kadiköy Municipality,http://carbonn.org/city_profiles/Kadik%C3%B6y_Municipality&text=Kadik%C3%B6y%20Municipality%20on%20Carbonn%20Climate%20Registry,1,Turkey,1,
607,6,Nevsehir Municipality,http://carbonn.org/city_profiles/Nevsehir_Municipality&text=Nevsehir%20Municipality%20on%20Carbonn%20Climate%20Registry,0,Turkey,0,
608,1,Yalova Municipality,http://carbonn.org/city_profiles/Yalova_Municipality&text=Yalova%20Municipality%20on%20Carbonn%20Climate%20Registry,0,Turkey,0,
609,6,Kampala Capital City Authority,http://carbonn.org/city_profiles/Kampala_Capital_City_Authority&text=Kampala%20Capital%20City%20Authority%20on%20Carbonn%20Climate%20Registry,4,Uganda,2,
610,5,Bristol City Council,http://carbonn.org/city_profiles/Bristol_City_Council&text=Bristol%20City%20Council%20on%20Carbonn%20Climate%20Registry,5,United Kingdom,12,
611,41,Broward County,"http://carbonn.org/city_profiles/Broward_County,_FL&text=Broward%20County,%20FL%20on%20Carbonn%20Climate%20Registry",3,United States,9,FL
612,36,City and County of San Francisco,"http://carbonn.org/city_profiles/City_and_County_of_San_Francisco,_CA&text=City%20and%20County%20of%20San%20Francisco,%20CA%20on%20Carbonn%20Climate%20Registry",9,United States,2,CA
613,10,City of Albany,"http://carbonn.org/city_profiles/City_of_Albany,_CA&text=City%20of%20Albany,%20CA%20on%20Carbonn%20Climate%20Registry",1,United States,4,CA
614,1,City of Alton,"http://carbonn.org/city_profiles/City_of_Alton,_IL&text=City%20of%20Alton,%20IL%20on%20Carbonn%20Climate%20Registry",2,United States,2,IL
615,1,City of Ann Arbor,"http://carbonn.org/city_profiles/City_of_Ann_Arbor,_MI&text=City%20of%20Ann%20Arbor,%20MI%20on%20Carbonn%20Climate%20Registry",4,United States,1,MI
616,3,City of Antioch,"http://carbonn.org/city_profiles/City_of_Antioch,_CA&text=City%20of%20Antioch,%20CA%20on%20Carbonn%20Climate%20Registry",2,United States,3,CA
617,3,City of Asheville,"http://carbonn.org/city_profiles/City_of_Asheville,_NC&text=City%20of%20Asheville,%20NC%20on%20Carbonn%20Climate%20Registry",2,United States,0,NC
618,4,City of Atlanta,"http://carbonn.org/city_profiles/City_of_Atlanta,_GA&text=City%20of%20Atlanta,%20GA%20on%20Carbonn%20Climate%20Registry",6,United States,4,GA
619,1,City of Austin,"http://carbonn.org/city_profiles/City_of_Austin,_TX&text=City%20of%20Austin,%20TX%20on%20Carbonn%20Climate%20Registry",7,United States,2,TX
