"adhesion_date","country","latitude","longitude","name","population","url"
"07/02/2013","Italy",45.370250701904,9.5890102386475,"Vaiano Cremasco",3919,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6629"
"23/04/2012","Italy",41.201599121094,14.755000114441,"Vairano Patenora",6520,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5589"
"30/09/2014","Italy",46.357261657715,11.870820045471,"Val Biois",2046,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8440"
"13/10/2009","Italy",45.818801879883,9.5985403060913,"Val Brembilla",4477,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2470"
"25/05/2013","Spain",41.057121276855,-1.4473999738693,"Val de San Martin",79,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7293"
"04/05/2010","Italy",46.037078857422,10.012330055237,"Valbondione (duplicated)",1156,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5411"
"04/05/2010","Italy",46.037078857422,10.012330055237,"Valbondione",1156,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5459"
"17/12/2009","Italy",45.713401794434,9.60791015625,"Valbrembo",3587,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2788"
"11/04/2016","Italy",45.87931060791,9.2988500595093,"VALBRONA",2712,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9862"
"Castelgomberto,Recoaro Terme,Aggregazione comuni della Valle dell'Agno,Brogliano,Cornedo Vicentino,Trissino,Valdagno","Italy",45.645389556885,11.299719810486,"Valdagno",26234,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9799"
"25/01/2013","Spain",37.950508117676,-6.6835298538208,"Valdelarco",254,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6361"
"11/09/2009","Spain",37.590301513672,-3.8196399211884,"Valdepeñas de Jaén",4198,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3499"
"30/09/2009","Spain",37.234218597412,-3.818480014801,"Valderrubio",2170,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4318"
"08/06/2011","Italy",46.489410400391,10.294460296631,"Valdidentro",4068,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6474"
"08/06/2011","Italy",46.426540374756,10.355150222778,"Valdisotto",3508,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6343"
"12/09/2014","Italy",45.544410705566,11.594570159912,"Valdobbiadene",31059,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8351"
"29/04/2011","Italy",45.353969573975,10.736490249634,"Valeggio sul Mincio",14712,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4382"
"10/01/2013","Italy",45.152210235596,8.8615102767944,"Valeggio",233,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6660"
"29/12/2010","Portugal",42.023899078369,-8.6332197189331,"Valença",14044,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4294"
"10/02/2009","Spain",39.469699859619,-0.37683999538422,"Valencia",810064,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1937"
"02/07/2009","Spain",37.416198730469,-6.0767297744751,"Valencina de la Concepción",7875,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2193"
"09/06/2011","Italy",46.462768554688,10.410530090332,"Valfurva",2741,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6380"
"10/02/2012","Italy",45.975151062012,9.9133501052856,"Valgoglio",613,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5094"
"27/04/2012","Italy",45.780380249023,9.4144296646118,"Valgreghentino ",3429,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5576"
"28/03/2013","Latvia",57.773418426514,26.024549484253,"Valka",10195,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6642"
"26/04/2010","Spain",39.823299407959,-0.23255999386311,"Vall d'Uixo",33670,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3215"
"20/02/2012","Spain",42.21102142334,2.4556400775909,"Vall de Bianya",1300,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5457"
"14/02/2013","Spain",42.504550933838,0.80128997564316,"Vall de Boí",1052,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6484"
"31/03/2016","Spain",38.830768585205,-0.23385000228882,"Vall de Gallinera",609,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9624"
"30/09/2014","Italy",46.369518280029,11.930820465088,"Vallada Agordina",503,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1561"
"24/06/2016","Spain",38.895599365234,-0.69034999608993,"VALLADA",3071,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9844"
"01/04/2011","Spain",41.652938842773,-4.7283802032471,"Valladolid",325000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4139"
"10/12/2013","Italy",45.46549987793,11.654000282288,"Vallarsa",1352,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7765"
"18/10/2012","Spain",41.525539398193,1.0897099971771,"Vallbona de les Monges",253,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6355"
"21/11/2014","Spain",42.121200561523,1.4939999580383,"Vallcebre",267,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8722"
"28/04/2015","Spain",41.376941680908,0.981350004673,"Vallclara",116,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9064"
"27/09/2012","Italy",41.253299713135,14.152099609375,"Valle Agricola",960,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7156"
"06/04/2010","Italy",42.736698150635,13.496899604797,"Valle Castellana",1045,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3552"
"22/02/2014","Italy",41.063228607178,14.638050079346,"Valle Caudina",56920,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7452"
"20/09/2013","Italy",42.804130554199,13.535559654236,"Valle Cesano",2940,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8002"
"29/12/2009","Spain",36.931301116943,-4.6827101707458,"Valle de Abdalajís",2955,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3112"
"24/02/2017","Spain",43.100090026855,3.2827599048615,"VALLE DE MENA ",3806,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10199"
"30/11/2012","Italy",46.175281524658,11.222450256348,"Valle di Cembra",7939,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7684"
"19/01/2012","Italy",45.15177154541,8.6667604446411,"Valle Lomellina",2241,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5090"
"27/07/2013","Italy",43.810001373291,7.6599998474121,"Vallebona",1343,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7633"
"27/03/2013","Italy",37.747219085693,13.828189849853,"VALLEDOLMO",3720,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6727"
"20/10/2011","Italy",40.928298950195,8.8236703872681,"Valledoria					",4198,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4615"
"18/11/2013","Italy",37.683929443359,13.83240032196,"Vallelunga Pratameno",3687,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7679"
"10/05/2016","Spain",38.985328674316,-0.55558997392654,"Vallés",156,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9668"
"13/10/2009","Italy",46.026401519775,9.7434701919556,"Valleve",136,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2500"
"23/09/2014","Spain",41.562850952148,1.2361099720001,"Vallfogona de Riucorb",116,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8706"
"26/06/2012","Italy",44.535911560059,8.6989698410034,"Valli S.O.L. (Stura, Orba e Leira)",13225,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5831"
"29/04/2010","Italy",45.610401153565,10.395999908447,"Vallio Terme",1146,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3328"
"31/05/2012","Spain",41.387619018555,1.9317300319672,"Vallirana",14674,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6079"
"05/05/2015","Spain",41.242401123047,1.2490500211716,"Vallmoll",1670,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9051"
"18/12/2012","Italy",40.404281616211,15.58878993988,"Vallo di Diano e Tanagro",40500,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7019"
"17/05/2010","Italy",45.224498748779,7.4975199699402,"Vallo Torinese",780,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3443"
"18/03/2010","Spain",41.531700134277,2.2978498935699,"Vallromanes",2283,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2496"
"01/08/2016","Spain",41.284271240234,1.2476799488068,"Valls",24570,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9839"
"26/11/2012","Italy",45.846820831299,9.3603096008301,"Valmadrera",11633,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7365"
"10/05/2013","Spain",41.443809509277,-0.88450002670288,"Valmadrid",106,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7294"
"30/04/2015","Italy",45.821548461914,8.9366703033447,"Valmorea",2663,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9442"
"19/03/2010","Italy",45.948600769043,9.6923503875732,"Valnegra",213,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2871"
"27/05/2013","Spain",42.158718109131,-0.85530000925064,"Valpalmas",164,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7296"
"31/05/2010","Italy",45.828300476074,9.4964103698731,"Valsecca",435,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4183"
"08/06/2017","Spain",27.991119384766,-15.499199867248,"Valsequillo ",9255,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10216"
"Nova Siri,Rotondella,Valsinni,Colobraro,San Giorgio Lucano,Tursi","Italy",40.10152053833,16.2639503479,"Valsinni",1675,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6724"
"14/11/2011","Italy",45.857261657715,11.65896987915,"Valstagna",1874,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6367"
"25/02/2015","Italy",45.906810760498,8.3400402069092,"Valstrona",1269,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8926"
"24/11/2009","Italy",45.977600097656,9.5348701477051,"Valtorta",308,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2762"
"San Martino al Tagliamento,Valvasone Arzene,Casarsa della Delizia,San Giorgio della Richinvelda","Italy",46,12,"Valvasone Arzene",3988,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9477"
"15/01/2009","Spain",37.57320022583,-6.7534499168396,"Valverde del Camino",12780,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1755"
"13/06/2015","Spain",27.807029724121,-17.914800643921,"Valverde",4973,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9438"
"26/05/2012","Italy",45.758911132812,10.582300186157,"Valvestino",212,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6750"
"07/05/2015","Belgium",51.197891235352,3.2310400009155,"Van Zee tot IJzer",101843,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9077"
"07/06/2016","Armenia",40.807399749756,44.49702835083,"Vanadzor",86199,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9734"
"29/10/2014","Spain",41.019920349121,0.83142000436783,"Vandellòs i l'Hospitalet de l'Infant",5992,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8710"
"25/11/2009","Finland",60.293201446533,25.03989982605,"Vantaa",197636,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2516"
"29/09/2009","Italy",45.577499389648,8.7856397628784,"Vanzaghello",5313,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2799"
"29/01/2009","Italy",45.526901245117,8.997389793396,"Vanzago",6783,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2008"
"20/02/2009","Italy",45.575698852539,9.5327396392822,"Vaprio D'Adda",8018,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2009"
"17/03/2012","Italy",45.774711608887,8.7032604217529,"Varano Borghi ",2383,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5538"
"24/10/2012","Croatia",46.182998657227,16.201599121094,"Varaždin",47056,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6169"
"26/05/2010","Italy",45.59785079956,9.1604299545288,"Varedo",12816,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4166"
"24/09/2012","Italy",46.305309295654,11.457909584045,"Varena",800,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6027"
"26/09/2009","Italy",44.377601623535,9.5952997207642,"Varese Ligure",2358,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2560"
"15/12/2014","Greece",37.842170715332,23.7610206604,"VARI-VOULA-VOULIAGMENI",48399,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9159"
"31/01/2013","Italy",45.210399627685,7.4895401000977,"Varisella",829,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6536"
"29/03/2016","Italy",45.886821746826,12.988340377808,"Varmo",2853,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9514"
"11/12/2008","Bulgaria",43.207901000977,27.917999267578,"Varna",356481,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1595"
"02/04/2015","Ukraine",50.494998931885,32.723609924316,"Varva",12193,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8912"
"13/03/2012","Italy",46.21215057373,8.2507295608521,"Varzo",2108,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5439"
"14/07/2017","Ukraine",48.376960754395,25.503070831299,"Vashkivtsi",5430,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10272"
"05/05/2010","Romania",46.43579864502,27.680099487305,"Vaslui",69880,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2226"
"09/12/2009","Sweden",59.608108520508,16.545440673828,"Västerås",140000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6427"
"11/11/2009","Italy",42.112701416016,14.709600448608,"Vasto",35362,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2717"
"10/03/2017","Ukraine",50.110000610352,30.190000534058,"Vasylkiv",37294,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10161"
"17/03/2009","Germany",48.10530090332,11.770299911499,"Vaterstetten",21697,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2138"
"25/08/2017","Belarus",53.162868499756,24.462530136108,"Vaukavysk",70737,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10325"
"26/10/2017","Belgium",49.910251617432,5.5654802322388,"VAUX-SUR-SÛRE",5650,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10366"
"21/10/2008","Sweden",56.866989135742,14.815059661865,"Växjö",90000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1889"
"22/05/2014","Armenia",39.691669464111,45.465278625488,"Vayk",5900,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8094"
"22/10/2013","Italy",45.777168273926,8.8872098922729,"Vedano Olona",7373,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7553"
"San Biagio di Callalta,Silea,Vedelago,Mogliano Veneto,Quinto di Treviso,Paese","Italy",45.686779022217,12.018250465393,"Vedelago",16393,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8416"
"01/10/2009","Italy",45.891101837158,9.540060043335,"Vedeseta",220,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2475"
"30/07/2009","Spain",37.16669845581,-3.6833300590515,"Vegas del Genil",9701,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3375"
"28/11/2014","Italy",45.447608947754,45.447608947754,"Veggiano",4663,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10265"
"09/03/2009","Spain",36.253700256348,-5.9622898101807,"Vejer de la Frontera",12776,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2356"
"30/09/2013","Croatia",42.958209991455,16.723079681396,"Vela Luka",4130,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7453"
"19/08/2009","Spain",37.193801879883,-2.4036900997162,"Velefique",261,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2414"
"09/03/2010","Slovenia",46.358699798584,15.107999801636,"Velenje",33331,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2966"
"09/07/2009","Spain",37.69100189209,-2.0956799983978,"Vélez Blanco",2126,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2323"
"15/07/2009","Spain",36.832000732422,-3.5162100791931,"Vélez de Benaudalla",2936,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2255"
"06/03/2009","Spain",37.647998809815,-2.0742299556732,"Vélez Rubio",7037,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2389"
"15/03/2010","Croatia",45.714900970459,16.076299667358,"Velika Gorica",63517,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3006"
"17/06/2013","Spain",41.376258850098,-0.43479999899864,"Velilla de Ebro",245,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7297"
"09/12/2016","Slovakia",47.963069915771,18.511539459229,"Velké Ludince",1489,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10142"
"29/06/2016","Slovakia",47.540000915527,17.520000457764,"Velký Meder",8795,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10143"
"30/09/2014","Italy",45.605381011963,11.095999717712,"Velo Veronese",781,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8436"
"28/12/2016","Greece",37.937400817871,22.800729751587,"VELO VOCHA",20000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10103"
"26/03/2013","Ukraine",50.242328643799,24.14448928833,"Velyki Mosty ",6037,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6965"
"22/11/2017","Ukraine",46.290000915527,32.580001831055,"Velykokopanivska Amalgamated Community",7434,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10385"
"21/05/2014","Italy",45.1301612854,7.6310501098633,"Venaria Reale",34244,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8072"
"22/04/2010","Portugal",38.677898406982,-8.4552097320557,"Vendas Novas",11837,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3149"
"30/09/2014","Spain",41.220249176025,1.5348900556564,"Vendrell, el",36747,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8562"
"08/11/2014","Italy",38.219299316406,15.365280151367,"Venetico",3891,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8783"
"22/07/2011","Italy",45.434299468994,12.338800430298,"Venezia",271000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4386"
"31/03/2016","Spain",39.485008239746,-1.3577699661255,"VENTA DEL MORO ",1376,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9537"
"26/03/2012","Spain",42.148948669434,3.0269598960877,"Ventalló",801,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5527"
"21/03/2014","Spain",41.824760437012,-1.6864000558853,"VERA DE MONCAYO",398,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8214"
"28/05/2009","Spain",43.280700683594,-1.6827000379562,"Vera",13985,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2324"
"07/06/2013","Italy",39,16,"Verbicaro",3214,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7300"
"07/05/2015","Belgium",51.197891235352,3.2310400009155,"Verbindingsgebied Kust-Houtland",35727,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9073"
"04/03/2013","Italy",46.197738647461,9.4516296386719,"Verceia",1106,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6634"
"17/07/2014","Italy",45.189998626709,8.2399997711182,"Vercelli",46985,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8272"
"09/05/2012","Italy",45,9,"Vercurago",2874,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5635"
"30/09/2010","Italy",45.602718353271,9.6149301528931,"Verdellino",7780,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5132"
"20/06/2010","Italy",45.605800628662,9.6300001144409,"Verdello",7794,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4237"
"04/05/2012","Italy",45.668640136719,9.4384603500366,"Verderio",5734,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5577"
"10/05/2012","Spain",41.609031677246,1.1446399688721,"Verdù",1006,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6160"
"03/02/2016","Spain",42.555999755859,-7.9919900894165,"Verea",1042,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9609"
"29/11/2012","Italy",44.284069061279,11.113180160523,"Vergato",7846,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6902"
"28/01/2013","Spain",42.062000274658,3.0457301139831,"Verges",1193,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6511"
"07/08/2013","Italy",43.795658111572,12.006039619446,"Verghereto",1915,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7397"
"05/03/2013","Italy",45.721729278565,8.6942501068115,"Vergiate",9014,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6734"
"02/06/2014","Greece",40.530498504639,22.19787979126,"Veria",66547,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9544"
"31/10/2013","Ukraine",48.652851104736,34.336040496826,"Verkhnodniprovsk",16976,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7610"
"27/12/2011","Italy",46.298919677734,10.694330215454,"Vermiglio",1895,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5083"
"15/07/2013","Italy",44.799739837646,9.83131980896,"Vernasca",2200,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7407"
"30/11/2009","Italy",44.136100769043,9.6842203140259,"Vernazza",1084,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2600"
"30/10/2008","Italy",45.438400268555,10.993499755859,"Verona",265085,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1843"
"14/04/2010","Italy",45.323101043701,11.324500083923,"Veronella",4710,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3057"
"05/03/2013","Italy",45.727989196777,9.0732498168945,"Vertemate con Minoprio",4025,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6631"
"28/03/2012","Italy",45.808010101318,9.8520803451538,"Vertova",4893,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5508"
"29/04/2011","Italy",39.184299468994,16.513999938965,"Verzino",2022,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6111"
"10/04/2014","Italy",44.599189758301,7.4834198951721,"VERZUOLO",6469,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8329"
"17/02/2011","Italy",45.176109313965,10.165630340576,"Vescovato",4048,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4253"
"25/05/2012","Italy",45.34912109375,8.6691303253174,"Vespolate",2085,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5663"
"08/04/2010","Italy",45.708999633789,10.40060043335,"Vestone",4225,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2994"
"12/07/2013","Italy",44.483840942383,10.338339805603,"Vetto",2000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7146"
"26/02/2010","Switzerland",46.463298797607,6.8478498458862,"Vevey",18226,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2901"
"15/10/2009","Italy",44.141201019287,9.8849201202393,"Vezzano Ligure",7397,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2964"
"28/06/2013","Italy",44.600910186768,10.546429634094,"Vezzano sul Crostolo",4283,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7485"
"28/03/2011","Italy",44.926940917969,10.521800041199,"Viadana",19637,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4361"
"28/03/2013","Italy",37,15,"Viagrande",8155,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6986"
"29/04/2011","Portugal",41.694599151611,-8.8301601409912,"Viana do Castelo",86368,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4349"
"29/06/2013","Italy",44.548011779785,10.620059967041,"VIANO",3397,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7171"
"24/03/2009","Spain",36.889499664307,-2.4263799190521,"Viator",3950,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2380"
"18/03/2009","Spain",36.83150100708,-2.6425199508667,"Vícar",20220,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2381"
"16/11/2011","Italy",45.547779083252,11.545350074768,"Vicenza",116000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4788"
"22/11/2016","Belarus",55.184810638428,30.201620101929,"Viciebsk",376226,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9992"
"09/02/2016","Italy",41.895999908447,15.959620475769,"Vico del Gargano",8000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1552"
