,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
,,,,,,Telecommunication Services,Kenya,,Company,Safaricom Limited,,Responsible corporate engagement in climate policy,,/company/safaricom-limited,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,,,,,,,United Kingdom of Great Britain and Northern Ireland,,Investor,Unite Students,,Responsible corporate engagement in climate policy,,/company/unite-students,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,,,,,,"Hotels, Restaurants, Leisure, and Tourism",United Kingdom of Great Britain and Northern Ireland,,Company,TUI Group,,Responsible corporate engagement in climate policy,,/company/tui-group,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,,,,,,Software and Services,France,,Company,Atos SE,,Responsible corporate engagement in climate policy,,/company/atos-se,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,,,,,,,Australia,,Investor,Commonwealth Bank of Australia,,Responsible corporate engagement in climate policy,,/company/commonwealth-bank-of-australia,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,,,,,,Food and Beverage Processing,Switzerland,,Company,Nestlé,,Responsible corporate engagement in climate policy,,/company/nestle,,,,,,,,,,,,1,,,,,,Corporate Engagement in Climate Policy
,1,,,,,,United States of America,,Region,New York State,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/new-york-state/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Spain,,Region,Catalonia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/catalonia/spain,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Sweden,,Region,Jämtland Härjedalen,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/jamtland-harjedalen/sweden,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Canada,,City,Vancouver,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/vancouver/canada,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,City,Greater Manchester,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/greater-manchester/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Alsace,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/alsace/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Australia,,Region,South Australia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/south-australia/australia,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Spain,,Region,Navarra,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/navarra/spain,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,North Rhine-Westphalia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/north-rhine-westphalia/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Spain,,Region,Basque Country,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/basque-country/spain,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Canada,,Region,Québec,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Quintana Roo,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/quintana-roo/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Rhône-Alpes,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/rhone-alpes/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,City,Mexico City,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/mexico-city/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Mexico State,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/mexico-state/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Netherlands,,Region,North Holland,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/north-holland/netherlands,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,Hesse,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/hesse/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Senegal,,City,Guédiawaye,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/guediawaye/senegal,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Tocantins,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/tocantins/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Netherlands,,Region,North Brabant,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/north-brabant/netherlands,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,New York City,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/new-york-city/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,Austin,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/austin/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Washington State,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/washington-state/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Colombia,,Region,Guainía,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/guainia/colombia,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Connecticut,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/connecticut/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Rhode Island,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/rhode-island/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Canada,,Region,Northwest Territories,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/northwest-territories/canada,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,São Paulo (State),,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/sao-paulo-state-/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Portugal,,Region,Azores,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/azores/portugal,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Massachusetts,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/massachusetts/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Hidalgo,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/hidalgo/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,Seattle,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/seattle/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,"Oakland, CA",,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,"/city/oakland,-ca/united-states-of-america",,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Jalisco,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/jalisco/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Switzerland,,Region,Basel-Landschaft,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/basel-landschaft/switzerland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Yucatan,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/yucatan/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Pernambuco,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/pernambuco/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,Baden-Württemberg,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/baden-wurttemberg/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Switzerland,,Region,Basel-Stadt,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/basel-stadt/switzerland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Peru,,Region,San Martín,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/san-martin/peru,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,City,Bristol,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/bristol/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Amazonas,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/amazonas/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Mato Grosso,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/mato-grosso/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Italy,,Region,Emilia Romagna,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/emilia-romagna/italy,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Aquitaine,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/aquitaine/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,Region,Wales,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/wales/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Oregon,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/oregon/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,San Francisco,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/san-francisco/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Italy,,Region,Piedmont,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/piedmont/italy,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,Sacramento,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/sacramento/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Portugal,,Region,Madeira,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/madeira/portugal,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Italy,,Region,Veneto,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/veneto/italy,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Vermont,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/vermont/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,State of Mexico,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/state-of-mexico/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Netherlands,,Region,Drenthe,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/drenthe/netherlands,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Japan,,Region,Gifu Prefecture,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/gifu-prefecture/japan,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mozambique,,City,Nampula,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/nampula/mozambique,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,India,,Region,Telangana,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/telangana/india,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Austria,,Region,Lower Austria,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/lower-austria/austria,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Netherlands,,Region,South Holland,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/south-holland/netherlands,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Kenya,,Region,Laikipia County,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/laikipia-county/kenya,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Italy,,Region,Basilicata,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/basilicata/italy,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,New Hampshire,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/new-hampshire/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Italy,,Region,Sardinia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/sardinia/italy,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Pays de la Loire,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/pays-de-la-loire/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Peru,,Region,Loreto,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/loreto/peru,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,Schleswig-Holstein,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/schleswig-holstein/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Baja California,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/baja-california/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Canada,,Region,British Columbia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/british-columbia/canada,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Bas-Rhin,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/bas-rhin/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,California,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/california/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United Kingdom of Great Britain and Northern Ireland,,Region,Scotland,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/scotland/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Canada,,Region,Ontario,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/ontario/canada,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Mexico,,Region,Chiapas,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/chiapas/mexico,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,Region,Minnesota,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/minnesota/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Rondônia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/rondonia/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Sweden,,Region,Jämtland,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/jamtland/sweden,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Nigeria,,Region,Cross River State,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/cross-river-state/nigeria,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,Bavaria,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/bavaria/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Peru,,Region,Ucayali,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/ucayali/peru,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,City,São Paulo,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/sao-paulo/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Spain,,Region,Andalusia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/andalusia/spain,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,United States of America,,City,Los Angeles,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/city/los-angeles/united-states-of-america,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Germany,,Region,Thuringia,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/thuringia/germany,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Brazil,,Region,Acre,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/acre/brazil,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,France,,Region,Midi-Pyrénées,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/midi-pyrenees/france,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Colombia,,Region,Guaviare,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/guaviare/colombia,,,,,,,,,,,,,,,,,,Under 2 MOU
,1,,,,,,Nepal,,Region,Kathmandu Valley,,"Reduce emissions by 80 to 95%, or limit to 2 metric tons CO2e per capita, by 2050",2050,/subnational-region/kathmandu-valley/nepal,,,,,,,,,,,,,,,,,,Under 2 MOU
