,ID,URL,country,latitude,longitude,name,population,commitment_phase,inventory_phase,target_phase,plan_phase,action_plan_url,adaptation_plan_url,building_sector_emissions,transportation_sector_emissions,waste_sector_emissions,industrial_sector_emissions,other_sector_emissions
404,5296,https://www.globalcovenantofmayors.org/cities/san-miguelito/,Panama,9.0332059,-79.4999759,San Miguelito,315019,False,False,False,False,,,,,,,
405,5298,https://www.globalcovenantofmayors.org/cities/arraijan/,Panama,8.9422449,-79.6427274,Arraiján,220779,True,True,True,True,,,,,,,
406,5312,https://www.globalcovenantofmayors.org/cities/ansan-city/,South Korea,37.3217152,126.8308604,Ansan City,753604,True,True,True,True,,,,,,,
407,5313,https://www.globalcovenantofmayors.org/cities/mbengwi/,Cameroon,6.0032242,10.0138405,Mbengwi,31591,True,True,True,True,,,,,,,
408,5317,https://www.globalcovenantofmayors.org/cities/general-alvear-mendoza/,Argentina,-34.975353,-67.6850956,General Alvear,46429,True,True,True,True,,,35.3,48.7,16.0,,
409,5318,https://www.globalcovenantofmayors.org/cities/arias/,Argentina,-33.6422087,-62.4038412,Arias,7075,True,True,True,True,,,50.64,37.86,11.5,,
410,5319,https://www.globalcovenantofmayors.org/cities/bariloche/,Argentina,-41.1334671,-71.3099935,Bariloche,113450,True,True,True,True,,,69.0,22.2,8.8,,
411,5320,https://www.globalcovenantofmayors.org/cities/camilo-aldao/,Argentina,-33.1279701,-62.0943081,Camilo Aldao,5197,True,True,True,True,,,11.67,84.75,3.58,,
412,5321,https://www.globalcovenantofmayors.org/cities/carcarana/,Argentina,-32.85635,-61.1487289,Carcarañá,16432,True,True,True,True,,,30.88,61.46,7.67,,
413,5322,https://www.globalcovenantofmayors.org/cities/chacabuco/,Argentina,-34.6420911,-60.4713079,Chacabuco,48703,True,True,True,True,,,70.42,24.2,5.38,,
414,5323,https://www.globalcovenantofmayors.org/cities/guarulhos/,Brazil,-23.4430601,-46.5244589,Guarulhos,1337087,True,True,True,True,,,,,,,
415,5324,https://www.globalcovenantofmayors.org/cities/malabrigo/,Argentina,-29.3489727,-59.9700882,Malabrigo,10049,True,True,True,True,,,32.48,51.78,15.74,,
416,5325,https://www.globalcovenantofmayors.org/cities/rosario-del-tala/,Argentina,-32.3031087,-59.14530095,Rosario del Tala,12801,False,False,False,False,,,,,,,
417,5326,https://www.globalcovenantofmayors.org/cities/totoras/,Argentina,-32.5842696,-61.1667932,Totoras,10292,True,True,True,True,,,40.89,51.48,7.63,,
418,5327,https://www.globalcovenantofmayors.org/cities/la-rioja/,Argentina,-29.412741,-66.8558794,La Rioja,180995,True,True,True,True,,,,,,,
419,5329,https://www.globalcovenantofmayors.org/cities/caseros/,Argentina,-34.6073659,-58.566131,Caseros,2339,True,True,True,True,,,28.69,66.18,5.12,,
420,5330,https://www.globalcovenantofmayors.org/cities/chanar-ladeado/,Argentina,-33.3260249,-62.0354767,Chañar Ladeado,5639,True,True,True,True,,,24.23,71.6,4.17,,
421,5331,https://www.globalcovenantofmayors.org/cities/cosquin/,Argentina,-31.2436536,-64.4658829,Cosquín,19458,True,True,True,True,,,64.1,1.7,34.2,,
422,5332,https://www.globalcovenantofmayors.org/cities/daireaux/,Argentina,-36.6034231,-61.7477078,Daireaux,16889,True,True,True,True,,,,,,,
423,5334,https://www.globalcovenantofmayors.org/cities/emilia/,Argentina,-31.0589654,-60.7450309,Emilia,1015,True,True,True,True,,,,,,,
424,5335,https://www.globalcovenantofmayors.org/cities/godoy-cruz/,Argentina,-32.9252251,-68.8427993,Godoy Cruz,182977,True,True,True,True,,,55.56,26.61,17.83,,
425,5336,https://www.globalcovenantofmayors.org/cities/llambi-campbell/,Argentina,-31.184039,-60.7458791,Llambi Campbell,2523,True,True,True,True,,,,,,,
426,5337,https://www.globalcovenantofmayors.org/cities/rosario/,Argentina,-32.9595003,-60.6615414,Rosario,1193605,True,True,True,True,,,52.83,27.76,19.41,,
427,5338,https://www.globalcovenantofmayors.org/cities/san-carlos-sud/,Argentina,-31.7562538,-61.1011424,San Carlos Sud,2102,True,True,True,True,,,53.5,35.86,10.65,,
428,5343,https://www.globalcovenantofmayors.org/cities/correa/,Argentina,-32.8459899,-61.2517053,Correa,5802,True,True,True,True,,,71.13,24.08,4.79,,
429,5344,https://www.globalcovenantofmayors.org/cities/herrera/,Argentina,-32.4374401,-58.644509,Herrera,2500,True,True,True,True,,,21.6,74.1,4.4,,
430,5345,https://www.globalcovenantofmayors.org/cities/los-molinos/,Argentina,-33.1023458,-61.3259257,Los Molinos,1920,True,True,True,True,,,32.5,64.9,2.6,,
431,5348,https://www.globalcovenantofmayors.org/cities/armstrong/,Argentina,-32.7862663,-61.6035038,Armstrong,11484,True,True,True,True,,,57.02,27.53,15.46,,
432,5349,https://www.globalcovenantofmayors.org/cities/arteaga/,Argentina,-33.0899169,-61.7922016,Arteaga,3331,True,True,True,True,,,72.1,19.8,8.2,,
433,5350,https://www.globalcovenantofmayors.org/cities/carlos-tejedor/,Argentina,-35.391696,-62.4197891,Carlos Tejedor,11570,True,True,True,True,,,46.56,51.05,2.39,,
434,5351,https://www.globalcovenantofmayors.org/cities/juana-koslay/,Argentina,-33.2820518,-66.2607307,Juana Koslay,12467,True,True,True,True,,,48.04,36.69,15.27,,
435,5352,https://www.globalcovenantofmayors.org/cities/las-flores/,Argentina,-36.0086286,-59.1652306,Las Flores,23871,True,True,True,True,,,13.0,84.4,2.6,,
436,5353,https://www.globalcovenantofmayors.org/cities/los-molles/,Argentina,-32.6723023,-64.0620802,Los Molles,732,True,True,True,True,,,,,,,
437,5354,https://www.globalcovenantofmayors.org/cities/los-surgentes/,Argentina,-32.9851182,-62.0218635,Los Surgentes,2795,True,True,True,True,,,64.19,30.32,5.48,,
438,5355,https://www.globalcovenantofmayors.org/cities/mar-chiquita/,Argentina,-30.8152694,-62.9160217,Mar Chiquita,21279,True,True,True,True,,,,,,,
439,5356,https://www.globalcovenantofmayors.org/cities/monte-vera/,Argentina,-31.5168246,-60.6758788,Monte Vera,8284,True,True,True,True,,,33.5,52.4,14.1,,
440,5357,https://www.globalcovenantofmayors.org/cities/nogoya/,Argentina,-32.3985573,-59.7877769,Nogoyá,23702,True,True,True,True,,,52.19,40.24,7.58,,
441,5358,https://www.globalcovenantofmayors.org/cities/potrero-de-los-funes/,Argentina,-33.2155539,-66.2285178,Potrero de los Funes,1698,True,True,True,True,,,52.15,17.74,30.1,,
442,5359,https://www.globalcovenantofmayors.org/cities/rivadavia/,Argentina,-35.5777429,-63.5658052,Rivadavia,17143,True,True,True,True,,,49.6,45.2,5.3,,
443,5360,https://www.globalcovenantofmayors.org/cities/salliquelo/,Argentina,-36.7515346,-62.9590523,Salliqueló,8644,True,True,True,True,,,60.98,34.43,4.58,,
444,5361,https://www.globalcovenantofmayors.org/cities/tafi-viejo/,Argentina,-26.74695145,-65.25422639,Tafi Viejo,56407,True,True,True,True,,,64.9,6.4,28.7,,
445,5362,https://www.globalcovenantofmayors.org/cities/tres-isletas/,Argentina,-26.3403491,-60.4313371,Tres Isletas,16976,False,False,False,False,,,,,,,
446,5363,https://www.globalcovenantofmayors.org/cities/valle-hermoso/,Argentina,-38.1206846,-61.79929157,Valle Hermoso,6252,False,False,False,False,,,,,,,
447,5364,https://www.globalcovenantofmayors.org/cities/winifreda/,Argentina,-36.2275482,-64.233507,Winifreda,2776,False,False,False,False,,,,,,,
448,5366,https://www.globalcovenantofmayors.org/cities/baybay/,Philippines,10.6771946,124.7970693,Baybay,109432,True,True,True,True,,,,,,,
449,5367,https://www.globalcovenantofmayors.org/cities/calbayog/,Philippines,12.0669758,124.5946412,Calbayog,183851,True,True,True,True,,,,,,,
450,5368,https://www.globalcovenantofmayors.org/cities/tacloban/,Philippines,11.2430274,125.0081402,Tacloban,242089,False,False,False,False,,,,,,,
451,5370,https://www.globalcovenantofmayors.org/cities/copacabana/,Colombia,6.3461047,-75.5080261,Copacabana,71033,True,True,True,True,,,,,,,
452,5371,https://www.globalcovenantofmayors.org/cities/crespo/,Argentina,-32.0307825,-60.3062468,Crespo,20203,True,True,True,True,,,,,,,
453,5372,https://www.globalcovenantofmayors.org/cities/envigado/,Colombia,6.1701345,-75.5874131,Envigado,232854,True,True,True,True,,,,,,,
454,5373,https://www.globalcovenantofmayors.org/cities/funes/,Argentina,-32.9168275,-60.8104918,"Funes, Santa Fe",23520,True,True,True,True,,,,,,,
455,5374,https://www.globalcovenantofmayors.org/cities/girardota/,Colombia,6.377645,-75.4445912,Girardota,55477,True,True,True,True,,,,,,,
456,5375,https://www.globalcovenantofmayors.org/cities/guamini/,Argentina,-37.0103274,-62.4219028,Guaminí,11826,True,True,True,True,,,34.61,55.82,9.57,,
457,5376,https://www.globalcovenantofmayors.org/cities/honiara/,Solomon Islands,-9.431297,159.9552773,Honiara,82485,True,True,True,True,,,,,,,
458,5377,https://www.globalcovenantofmayors.org/cities/itagui/,Colombia,6.1724352,-75.6093253,Itagüí,231340,True,True,True,True,,,,,,,
459,5378,https://www.globalcovenantofmayors.org/cities/la-estrella/,Colombia,6.1576944,-75.6434367,La Estrella,63332,True,True,True,True,,,,,,,
460,5379,https://www.globalcovenantofmayors.org/cities/libertador-san-martin/,Argentina,-32.0763499,-60.4647762,Libertador San Martín,6545,True,True,True,True,,,,,,,
461,5380,https://www.globalcovenantofmayors.org/cities/mendiolaza/,Argentina,-31.2688068,-64.3037535,Mendiolaza,10317,True,True,True,True,,,,,,,
462,5381,https://www.globalcovenantofmayors.org/cities/sabaneta/,Colombia,6.1515344,-75.6153714,Sabaneta,52559,False,False,False,False,,,,,,,
463,5382,https://www.globalcovenantofmayors.org/cities/san-jorge/,Argentina,-46.33788415,-67.65121079,San Jorge,10317,False,False,False,False,,,,,,,
464,5385,https://www.globalcovenantofmayors.org/cities/tapalque/,Argentina,-36.3563105,-60.025132,Tapalqué,9178,False,False,False,False,,,,,,,
465,5386,https://www.globalcovenantofmayors.org/cities/tolar-grande/,Argentina,-24.5893903,-67.3919688,Tolar Grande,236,False,False,False,False,,,,,,,
466,5387,https://www.globalcovenantofmayors.org/cities/uranga/,Argentina,-33.2637885,-60.7059965,Uranga,927,True,True,True,True,,,26.0,65.1,8.9,,
467,5389,https://www.globalcovenantofmayors.org/cities/villa-general-belgrano/,Argentina,-31.9772085,-64.5909119,Villa General Belgrano,8257,True,True,True,True,,,37.9,50.7,11.4,,
468,5390,https://www.globalcovenantofmayors.org/cities/villa-pehuenia/,Argentina,-38.8808423,-71.1738831,Villa Pehuenia,1611,True,True,True,True,,,10.04,85.87,4.09,,
469,5400,https://www.globalcovenantofmayors.org/cities/rafaela/,Argentina,-31.2526922,-61.4916757,Rafaela,92945,True,True,True,True,,,43.1,31.8,25.0,,
470,5401,https://www.globalcovenantofmayors.org/cities/salta/,Argentina,-24.7893822,-65.4101932,Salta,521483,True,True,True,True,,,40.4,47.1,12.5,,
471,5403,https://www.globalcovenantofmayors.org/cities/rio-primero/,Argentina,-31.3333588,-63.6192464,Rio Primero,7389,False,False,False,False,,,,,,,
472,5406,https://www.globalcovenantofmayors.org/cities/marikina/,Philippines,14.6331084,121.0993541,Marikina,424150,True,True,True,True,,,,,,,
473,5415,https://www.globalcovenantofmayors.org/cities/barreiro/,Portugal,38.6340657,-9.047856627,Barreiro,78764,True,True,True,True,,,,,,,
474,5417,https://www.globalcovenantofmayors.org/cities/gobernador-macia/,Argentina,-32.172363,-59.3989855,Gobernador Maciá,6306,True,True,True,True,,,,,,,
475,5418,https://www.globalcovenantofmayors.org/cities/los-reartes/,Argentina,-31.9207755,-64.5769542,Los Reartes,1426,True,True,True,True,,,40.9,40.6,18.5,,
476,5419,https://www.globalcovenantofmayors.org/cities/marrakech/,Morocco,31.6259901,-7.9886082,Marrakech,928850,True,True,True,True,,,,,,,
477,5420,https://www.globalcovenantofmayors.org/cities/monte-buey/,Argentina,-32.9196989,-62.4559926,Monte Buey,6285,True,True,True,True,,,33.4,63.7,2.9,,
478,5421,https://www.globalcovenantofmayors.org/cities/pascanas/,Argentina,-33.1245696,-63.040206,Pascanas,2779,True,True,True,True,,,,,,,
479,5423,https://www.globalcovenantofmayors.org/cities/santo-tome/,Argentina,-28.5497033,-56.0351418,Santo Tome,66133,False,False,False,False,,,,,,,
480,5424,https://www.globalcovenantofmayors.org/cities/venado-tuerto/,Argentina,-33.745557,-61.969016,Venado Tuerto,76432,True,True,True,True,,,37.9,50.7,11.4,,
481,5443,https://www.globalcovenantofmayors.org/cities/dar-es-salaam/,Tanzania,-6.8142736,39.2803756,Dar es Salaam,4364541,True,True,True,True,,,,,,,
482,5454,https://www.globalcovenantofmayors.org/cities/karachi/,Pakistan,24.8667795,67.0311286,Karachi,25000000,True,True,True,True,,,,,,,
483,5455,https://www.globalcovenantofmayors.org/cities/merida/,Mexico,20.967141,-89.6236999,Mérida,892363,True,True,True,True,,,,,,,
484,5457,https://www.globalcovenantofmayors.org/cities/tarlac-city/,Philippines,15.485997,120.589556,Tarlac City,318332,False,False,False,False,,,,,,,
485,5459,https://www.globalcovenantofmayors.org/cities/cartagena-de-indias/,Colombia,10.4195841,-75.5271223,Cartagena de Indias,971592,True,True,True,True,,,,,,,
486,5462,https://www.globalcovenantofmayors.org/cities/capilla-del-monte/,Argentina,-30.8572074,-64.5263198,Capilla del Monte,11281,True,True,True,True,,,,,,,
487,5463,https://www.globalcovenantofmayors.org/cities/cruz-alta/,Argentina,-33.0070866,-61.8129022,Cruz Alta,7200,True,True,True,True,,,58.85,27.19,13.96,,
488,5464,https://www.globalcovenantofmayors.org/cities/general-viamonte/,Argentina,-38.0196043,-58.3555443,General Viamonte,18078,True,True,True,True,,,54.4,35.53,10.07,,
489,5465,https://www.globalcovenantofmayors.org/cities/hong-kong/,China,22.2793278,114.1628131,Hong Kong,7336600,True,True,True,True,https://www.climateready.gov.hk/files/report/en/HK_Climate_Action_Plan_2030+_booklet_En.pdf,http://www.enb.gov.hk/sites/default/files/pdf/ClimateChangeEng.pdf,74.0,20.0,6.0,,
490,5466,https://www.globalcovenantofmayors.org/cities/juan-jorba/,Argentina,-33.6134747,-65.273551,Juan Jorba,201,True,True,True,True,,,,,,,
491,5467,https://www.globalcovenantofmayors.org/cities/los-cocos/,Argentina,-30.9371809,-64.4933257,Los Cocos,1245,True,True,True,True,,,,,,,
492,5468,https://www.globalcovenantofmayors.org/cities/maria-grande/,Argentina,-31.6647721,-59.9021723,María Grande,7694,True,True,True,True,,,,,,,
493,5469,https://www.globalcovenantofmayors.org/cities/montevideo/,Uruguay,-34.9059038,-56.1913568,Montevideo,1304729,True,True,True,True,,,,,,,
494,5470,https://www.globalcovenantofmayors.org/cities/parana/,Argentina,-31.7432606,-60.517197,Paraná,247863,True,True,True,True,,,47.7,36.19,16.11,,
495,5471,https://www.globalcovenantofmayors.org/cities/santa-fe/,Argentina,-31.64727895,-60.64303568,Santa Fe de la Vera Cruz,391231,True,True,True,True,,,50.38,38.33,11.29,,
496,5472,https://www.globalcovenantofmayors.org/cities/villa-allende/,Argentina,-31.2936495,-64.2976568,Villa Allende,28374,False,False,False,False,,,,,,,
497,5479,https://www.globalcovenantofmayors.org/cities/general-alvear-buenos-aires/,Argentina,-38.6839773,-62.2832133,"General Alvear, Buenos Aires",9812,True,True,True,True,,,,,,,
498,5480,https://www.globalcovenantofmayors.org/cities/maceio/,Brazil,-9.6476842,-35.7339263,Maceió,1021709,True,True,True,True,,,,,,,
499,5481,https://www.globalcovenantofmayors.org/cities/murphy/,Argentina,-33.6423625,-61.8584358,Murphy,3795,True,True,True,True,,,,,,,
500,5482,https://www.globalcovenantofmayors.org/cities/santiago-de-surco/,Peru,-12.1250181,-76.98187939,Municipalidad de Santiago de Surco,344242,True,True,True,True,,,,,,,
501,5483,https://www.globalcovenantofmayors.org/cities/viedma/,Argentina,-40.8085637,-62.9946591,Viedma,52789,False,False,False,False,,,,,,,
502,5485,https://www.globalcovenantofmayors.org/cities/yala/,Argentina,-24.1213159,-65.4017625,Yala,4811,False,False,False,False,,,,,,,
503,5493,https://www.globalcovenantofmayors.org/cities/alba-iulia/,Romania,46.0687385,23.5704398,Alba Iulia,63536,True,True,True,True,,,,,,,
504,5496,https://www.globalcovenantofmayors.org/cities/dangjin-city/,South Korea,36.9057651,126.6295208,Dangjin City,166782,True,True,True,True,,,,,,,
505,5497,https://www.globalcovenantofmayors.org/cities/loja/,Ecuador,-3.983333,-79.2,Loja,214855,True,True,True,True,,,,,,,
506,5962,https://www.globalcovenantofmayors.org/cities/ivars-durgell/,Spain,41.6818893,0.9878083,Ivars D'Urgell,1578,False,False,False,False,,,,,,,
507,5963,https://www.globalcovenantofmayors.org/cities/morfasso/,Italy,44.7227486,9.7028607,Morfasso,1070,True,True,True,True,,,,,,,
508,5964,https://www.globalcovenantofmayors.org/cities/premilcuore/,Italy,43.9756646,11.7774968,Premilcuore,796,True,True,True,True,,,,,,,
509,5965,https://www.globalcovenantofmayors.org/cities/santa-marta-de-penaguiao/,Portugal,41.22331175,-7.797655553,Santa Marta de Penaguião,7274,True,True,True,True,,,,,,,
510,5966,https://www.globalcovenantofmayors.org/cities/a-bola/,Spain,42.1564424,-7.9120197,A Bola,1339,False,False,False,False,,,,,,,
511,5967,https://www.globalcovenantofmayors.org/cities/a-coruna/,Spain,43.3712091,-8.3958767,A Coruña,247482,False,False,False,False,,,,,,,
512,5969,https://www.globalcovenantofmayors.org/cities/aachen/,Germany,50.776351,6.083862,Aachen,244509,False,False,False,False,,,,,,,
513,5970,https://www.globalcovenantofmayors.org/cities/aalborg/,Denmark,57.0482206,9.9193939,Aalborg,205809,False,False,False,False,,,,,,,
514,5972,https://www.globalcovenantofmayors.org/cities/aalst/,Belgium,50.9383226,4.0392147,Aalst,83267,False,False,False,False,,,,,,,
515,5973,https://www.globalcovenantofmayors.org/cities/aarschot/,Belgium,50.9855815,4.834949915,Aarschot,28760,False,False,False,False,,,,,,,
516,5974,https://www.globalcovenantofmayors.org/cities/abano-terme/,Italy,45.3603142,11.7897833,Abano Terme,18206,False,False,False,False,,,,,,,
517,5975,https://www.globalcovenantofmayors.org/cities/abanto-zierbena/,Spain,43.31184035,-3.089286215,Abanto-Zierbena,9724,False,False,False,False,,,,,,,
518,5976,https://www.globalcovenantofmayors.org/cities/abaran/,Spain,38.2055731,-1.3967838,Abarán,13110,False,False,False,False,,,,,,,
519,5978,https://www.globalcovenantofmayors.org/cities/abbadia-lariana/,Italy,45.9000453,9.3340562,Abbadia Lariana,3249,False,False,False,False,,,,,,,
520,5979,https://www.globalcovenantofmayors.org/cities/abbateggio/,Italy,42.225137,14.011106,Abbateggio,443,False,False,False,False,,,,,,,
521,5980,https://www.globalcovenantofmayors.org/cities/abbiategrasso/,Italy,45.400767,8.918542,Abbiategrasso,30000,False,False,False,False,,,,,,,
522,5981,https://www.globalcovenantofmayors.org/cities/aberdeen/,United Kingdom,57.1452452,-2.0913744,Aberdeen,213810,False,False,False,False,,,,,,,
523,5983,https://www.globalcovenantofmayors.org/cities/abla/,Spain,37.1416926,-2.7792317,Abla,1505,True,True,True,True,,,,,,,
524,5984,https://www.globalcovenantofmayors.org/cities/abrantes/,Portugal,39.44010295,-8.128236307,Abrantes,19132,False,False,False,False,,,,,,,
525,5985,https://www.globalcovenantofmayors.org/cities/abrera/,Spain,41.5204464,1.9024126,Abrera,11521,False,False,False,False,,,,,,,
526,5986,https://www.globalcovenantofmayors.org/cities/abriola/,Italy,40.5078822,15.8137603,Abriola,1617,True,True,True,True,,,,,,,
