"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population","iso"
203,"Barrali","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,123","ITA"
210,"Basiliano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
220,"Bema","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
244,"Bolotana","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,846","ITA"
249,"Bonea","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,466","ITA"
257,"Borore","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,200","ITA"
273,"Buccheri","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
274,"Bucciano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,093","ITA"
276,"Budoia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
280,"Buscemi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
290,"Caldarola","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,886","ITA"
291,"Calendasco","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
294,"Calto","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
299,"Camerota","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
302,"Campagna","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"15,311","ITA"
309,"Campora","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
314,"Caneva","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
317,"Cannalonga","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
322,"Capizzi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,407","ITA"
324,"Capoliveri","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,887","ITA"
367,"Cassaro","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"780","ITA"
380,"Castelmassa","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
383,"Castelnovo Del Friuli","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
385,"Castino","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
392,"Cavareno","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
402,"Ceranesi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,965","ITA"
405,"Ceraso","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,500","ITA"
406,"Cercino","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
413,"Cervaro","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
416,"Cervere","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
420,"Cesa (Ce)","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
421,"Cesara","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
426,"Cetona","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
428,"Ceva","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
441,"Chiusi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"8,726","ITA"
466,"Comune Di Marigliano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"30,046","ITA"
468,"Contà","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
484,"Cosseria","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
489,"Cravanzana","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
498,"Dambel","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
502,"Dazio","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
508,"Dolianova","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
513,"Dozza","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
528,"Faver","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"828","ITA"
531,"Ferla","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
539,"Ficarolo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
546,"Flero","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
548,"Floridia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20,675","ITA"
554,"Fonte","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
555,"Forchia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,233","ITA"
556,"Forcola","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
567,"Frontone","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
573,"Gambara","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
577,"Gavello","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
582,"Genola","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
584,"Genuri","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
587,"Germagno","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
588,"Gerola Alta","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
591,"Gesturi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
595,"Giba","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,150","ITA"
671,"Loreggia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
672,"Loreglia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
255,"Bormida delle Alpi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"426","ITA"
684,"Lusia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
692,"Maiolo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
707,"Marciana","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,217","ITA"
710,"Marradi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
718,"Maser","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
726,"Massanzago","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
738,"Mele","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,687","ITA"
742,"Mello","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
759,"Milis","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
771,"Moiano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,115","ITA"
772,"Molinara","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,649","ITA"
777,"Mombarcaro","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
780,"Montagne","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"253","ITA"
784,"Mordano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,709","ITA"
792,"Morozzo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
797,"Mura","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
821,"Nove","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,960","ITA"
823,"Nuvolera","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
824,"Ollastra","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,254","ITA"
834,"Orria","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
837,"Otranto","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,548","ITA"
838,"Ozieri","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
842,"Padula","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
848,"Pago Veiano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,497","ITA"
856,"Pallare","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
857,"Palmas Arborea","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,494","ITA"
863,"Pannarano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,045","ITA"
886,"Paupisi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,565","ITA"
890,"Pederobba","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
892,"Peglio","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
896,"Perdaxius","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,464","ITA"
899,"Perito","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
911,"Piaggine","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,409","ITA"
917,"Pianfei","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
920,"Piantedo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
926,"Picinisco","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
933,"Piscinas","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"887","ITA"
943,"Poggio Torriana","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
947,"Polcenigo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
951,"Polinago","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
953,"Pollica","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,500","ITA"
969,"Possagno","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
974,"Predaia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
987,"Ragoli","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"768","ITA"
996,"Rasura","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
998,"Ravarino","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1010,"Rio Elba","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1011,"Ripi","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1012,"Rivergaro","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1018,"Rodello","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1024,"Romallo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1026,"Romeno","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1032,"Rosolina","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1043,"Rovigo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1048,"Sacco","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"520","ITA"
1052,"Salento","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1078,"Sarmede","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1079,"Sarnano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,346","ITA"
1082,"Sarnonico","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1086,"Sassello","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1102,"Sennariolo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1104,"Serdiana","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,633","ITA"
1112,"Serramazzoni","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1115,"Sestola","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1118,"Siano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,001","ITA"
1119,"Silanus","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,210","ITA"
1126,"Solarolo","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,496","ITA"
1131,"Somano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1137,"Sortino","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1139,"Sover","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"890","ITA"
1152,"Surano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,724","ITA"
1154,"Talamona","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1157,"Tartano","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1168,"Terelle","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1175,"Terralba","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,305","ITA"
1194,"Torraca","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1196,"Torre Orsaia","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1208,"Tratalias","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,117","ITA"
1210,"Trecenta","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1216,"Uras","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,963","ITA"
1217,"Urbania","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1222,"Valda","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"227","ITA"
1249,"Veroli","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20,788","ITA"
1277,"Zerba","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ITA"
1278,"Zerfaliu","City","Italy","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,176","ITA"
1285,"May Pen","City","Jamaica","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"246,322","JAM"
1306,"Alssarhan","City","Jordan","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"47,000","JOR"
1308,"Greater Irbid Municipality","City","Jordan","Clean Air Initiative;;Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1 million","JOR"
1355,"Bechmezzine","City","Lebanon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,500","LBN"
1365,"Khreibi","City","Lebanon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,200","LBN"
1366,"Kousba","City","Lebanon","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,000","LBN"
1388,"Clervaux","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,413","LUX"
1389,"Kiischpelt","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"965","LUX"
1390,"Luxembourg","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"100,000","LUX"
1391,"Parc Hosingen","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,748","LUX"
1393,"Putscheid","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,076","LUX"
1395,"Tandel","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,180","LUX"
1396,"Troisvierges","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,486","LUX"
1397,"Vianden","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,695","LUX"
1398,"Wincrange","City","Luxembourg","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,493","LUX"
1399,"Ankily","City","Madagascar","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","MDG"
1400,"Ihosy","City","Madagascar","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"56,000","MDG"
1401,"Ranohira","City","Madagascar","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","MDG"
1402,"Kampung Bharu","City","Malaysia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"11,997","MYS"
1405,"Muar","City","Malaysia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"280,000","MYS"
1409,"Penampang","City","Malaysia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"150,000","MYS"
1410,"Bamako Iii","City","Mali","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"149,872","MLI"
1411,"District De Bamako","City","Mali","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3.01 million","MLI"
1529,"Bijelo Polje","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"57,124","MNE"
1531,"NikšIc","City","Montenegro","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"75,282","MNE"
1537,"Drarga","City","Morocco","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"70,793","MAR"
1578,"Gemeente Assen","City","Netherlands","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"67,600","NLD"
1603,"Kumanovo","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"105,000","MKD"
1605,"Strumica","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"54,676","MKD"
1606,"Tetovo","City","Macedonia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"80,000","MKD"
1715,"Alandroal","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1717,"Alcanena","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"13,868","PRT"
1743,"Cheles","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1744,"ConstâNcia","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1747,"Entroncamento","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1769,"MourãO","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1773,"Ourentã","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"45,887","PRT"
1793,"Sardoal","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1811,"Vila Nova Da Barquinha","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1817,"Villanueva Del Fresno","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1826,"Ferreira Do ZêZere","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1829,"MaçãO","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1833,"MunicíPio De Mealhada","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"24,952","PRT"
1840,"Portel","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1848,"Tomar","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1849,"Torres Novas","City","Portugal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","PRT"
1902,"Tele?Eu","City","Moldova","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,314","MDA"
1907,"Simleu Silvaniei","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,434","ROU"
1933,"Colonesti","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,189","ROU"
1970,"Horgesti","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,023","ROU"
1993,"Oncesti","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,771","ROU"
1998,"Piatra Neamt","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"113,396","ROU"
2007,"Plopana","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,333","ROU"
2010,"Prajesti","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,505","ROU"
2032,"Slanic Moldova","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ROU"
2035,"Stanisesti","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"4,745","ROU"
2050,"Uat Filiasi","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"19,000","ROU"
2051,"Ungureni","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,775","ROU"
2057,"Vultureni","City","Romania","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,015","ROU"
2075,"Ndiob","City","Senegal","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"20","SEN"
2094,"Borovce","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2096,"Chtelnica","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,578","SVK"
2097,"Dolný LopašOv","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2099,"Dubovany","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2106,"KocíN-LancáR","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2107,"Krakovany","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2112,"NižNá","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2113,"Ostrov","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2116,"Poprad","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"51,750","SVK"
2118,"Rakovice","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"548","SVK"
2120,"Trebatice","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2125,"Velké Kostolany","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2128,"Veselé","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,206","SVK"
2129,"Vrbové","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2130,"ŠTerusy","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2131,"ŠíPkové","City","Slovakia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","SVK"
2147,"Mestna Obcina Novo Mesto / Municipality Of Novo Mesto","City","Slovenia","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,533","SVN"
2181,"Ajuntament De Portbou","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,100","ESP"
2184,"Ayuntamiento De Ponga","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"626","ESP"
2214,"Ajuntament De Sant Agustí De LluçAnèS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"86","ESP"
2215,"Ajuntament De Santa Maria D'Oló","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,030","ESP"
2222,"Alaró","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,389","ESP"
2323,"Alins","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"288","ESP"
2425,"Avinyonet De PuigventóS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,523","ESP"
2429,"Ayuntamiento De MonzóN","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,166","ESP"
2451,"Banyalbufar","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"500","ESP"
2594,"Bunyola","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"6,636","ESP"
2652,"Campos","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"10,164","ESP"
2771,"Cistella I Cabanelles","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ESP"
2791,"Concello De Bueu","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"12,189","ESP"
2792,"Concello De MiñO","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"5,905","ESP"
2797,"Copons","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"300","ESP"
2814,"Costitx","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,246","ESP"
2823,"Cubelles","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"14,608","ESP"
2853,"Dodro","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,900","ESP"
2934,"Espluga De Francolí","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,913","ESP"
2942,"Esterri De CardóS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ESP"
2950,"Felanitx","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"17,500","ESP"
2962,"Fogars De MontclúS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"458","ESP"
2965,"Folgueroles","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"2,298","ESP"
3002,"Gaià","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"162","ESP"
3166,"La Aldea De San NicoláS","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"7,741","ESP"
3218,"La Riba","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"594","ESP"
3285,"Llavorsí","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"0","ESP"
3288,"Llers","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,194","ESP"
3300,"Lloret De Vistalegre","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"1,624","ESP"
3302,"Llucmajor","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"35,513","ESP"
3367,"Marratxi","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"36,001","ESP"
3448,"MontuïRi","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,001","ESP"
3505,"Olivella","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"3,600","ESP"
3719,"Ribera D’Urgellet","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"922","ESP"
3856,"Sant Llorenç De La Muga","City","Spain","Global Covenant of Mayors for Climate & Energy","","",NA,NA,"248","ESP"
